cell_id,insta_advertising,insta_beverage,insta_car,insta_entertainment,insta_family,insta_fashion,insta_food,insta_interiors,insta_landscape,insta_monochrome,insta_nature,insta_portait,insta_sky,insta_sports
66559,4,3,2,0,1,2,13,2,1,2,1,2,1,3
66560,16,17,1,2,2,16,16,10,1,2,0,50,4,2
66562,2,1,0,2,0,2,1,2,1,1,0,1,0,0
66563,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66564,0,0,0,0,1,1,1,0,0,0,0,1,0,0
66565,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66566,1,0,0,0,0,0,0,0,0,0,1,0,0,1
66567,0,0,0,2,0,0,0,0,0,0,0,1,0,0
66568,3,5,0,1,0,1,32,1,0,2,1,1,0,0
66569,2,0,0,0,0,1,4,1,0,0,1,0,0,1
66570,3,3,0,1,0,7,10,0,0,3,0,1,0,1
66571,2,0,2,0,0,0,13,0,0,0,0,0,0,0
66572,0,1,5,0,1,0,0,2,0,0,0,1,0,1
66573,4,2,0,0,0,1,0,0,0,1,0,0,0,0
66574,3,3,1,1,1,2,1,8,0,1,0,0,0,0
66575,8,3,3,6,2,9,2,3,0,2,1,6,2,7
66576,4,4,0,0,1,1,15,2,0,3,0,0,0,0
66577,1,4,0,0,0,2,4,1,0,2,2,4,0,0
66578,4,2,0,0,0,7,1,0,0,4,1,43,0,0
66582,1,1,2,0,0,2,3,2,0,1,0,2,2,0
66583,12,9,2,0,1,12,2,3,0,5,2,12,3,23
66584,3,4,1,3,1,5,5,2,0,4,6,1,1,1
66585,0,0,0,0,0,1,1,1,0,0,0,1,0,2
66586,1,0,2,0,15,2,10,0,0,0,0,2,0,0
66587,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66589,0,0,0,0,0,0,0,0,0,0,2,0,0,0
66590,2,0,0,0,0,0,0,4,0,0,3,0,1,0
66592,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66595,0,0,0,0,3,0,0,1,0,0,0,0,0,0
66597,0,0,0,0,1,1,2,0,0,0,1,2,1,0
66602,6,2,4,0,0,1,0,0,0,0,0,0,0,15
66603,1,0,1,1,1,3,0,1,0,1,0,2,1,0
66604,0,0,0,0,0,3,0,0,0,0,0,0,0,2
66605,2,0,1,0,0,1,0,3,1,0,0,4,3,0
66606,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66612,1,0,0,0,0,0,0,0,0,0,0,2,1,0
66835,0,0,1,0,0,0,1,0,1,0,0,0,0,0
66854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66900,1,0,2,0,3,0,3,0,17,2,12,1,10,1
66903,3,0,0,0,0,0,0,0,0,0,1,0,0,0
66907,0,0,0,0,0,0,2,0,0,0,0,0,0,0
66917,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66918,2,0,6,0,1,0,0,0,9,0,10,2,3,0
66919,0,0,0,0,0,0,0,0,0,0,0,0,1,1
66928,2,0,0,0,0,0,0,0,0,1,0,3,0,0
66930,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66931,4,1,4,0,0,1,3,4,0,3,0,2,1,1
66935,0,0,1,0,0,1,0,0,0,0,0,1,1,8
66936,0,0,0,0,0,0,0,0,0,0,0,0,2,5
66937,1,1,0,1,1,3,0,1,0,0,1,3,0,0
66938,11,0,5,3,7,13,1,12,1,5,16,8,3,7
66940,0,1,0,0,0,0,0,0,0,1,0,1,0,0
66943,0,0,0,0,0,0,0,0,0,0,0,0,0,3
66945,3,4,2,1,1,0,2,1,1,0,4,1,1,1
66950,4,2,1,3,1,5,1,2,0,1,0,1,0,1
66952,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66953,2,0,4,0,10,0,0,3,0,0,0,0,2,3
66954,0,0,0,0,0,0,0,1,0,0,1,1,0,0
66955,1,0,0,0,0,0,0,1,0,0,0,0,0,1
66956,37,17,5,19,3,92,51,28,0,45,2,90,1,0
66957,0,1,0,1,3,0,0,1,0,0,0,4,0,0
66958,2,1,0,1,3,2,0,0,0,0,2,5,1,0
66961,4,0,0,1,0,0,1,5,0,1,1,0,0,0
66962,1,0,0,0,0,2,0,0,0,0,0,1,0,0
66963,3,3,2,0,2,1,1,3,0,1,2,2,3,9
66967,0,0,0,0,0,0,4,0,0,0,0,2,0,0
66968,1,0,0,0,8,0,0,1,0,1,10,1,0,1
66969,1,1,0,0,1,0,0,1,0,0,0,0,0,0
66970,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66972,1,1,0,0,2,2,0,1,0,0,0,1,1,0
66977,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66981,0,0,1,0,0,1,0,0,0,1,1,1,0,0
66984,2,1,0,0,0,0,6,1,0,1,0,3,0,0
66985,7,4,1,2,0,1,7,3,0,0,0,2,0,3
66987,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66990,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67043,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67215,0,0,0,0,1,0,0,0,0,0,0,1,1,0
67236,2,1,0,0,0,0,2,3,0,2,3,1,0,0
67263,0,0,0,0,0,0,0,0,5,0,0,0,0,0
67265,0,0,0,1,0,0,0,0,0,0,0,0,0,2
67284,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67286,0,1,1,2,0,2,2,0,1,3,0,3,1,0
67297,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67299,1,0,0,0,0,1,1,1,0,1,0,0,0,0
67301,2,0,2,0,1,2,0,1,0,0,1,1,1,13
67304,0,0,1,0,0,0,0,1,0,0,0,0,0,0
67305,0,0,0,1,3,0,0,0,0,1,0,0,0,0
67307,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67308,4,3,1,1,1,0,0,3,1,2,2,0,0,0
67310,1,0,0,0,0,0,0,0,1,0,4,0,0,0
67311,13,1,1,2,1,6,1,2,1,5,2,5,2,2
67312,1,0,1,0,1,2,0,1,1,1,0,3,1,0
67316,0,0,0,0,0,1,0,0,0,3,0,2,1,0
67317,0,0,0,1,0,0,0,1,0,0,0,0,0,0
67320,5,0,1,0,2,0,0,1,0,1,0,2,0,0
67321,0,0,1,0,0,0,0,0,2,0,6,1,0,1
67322,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67328,1,0,0,0,0,1,0,0,0,1,0,2,0,0
67329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67330,1,0,0,0,0,0,0,1,0,0,0,1,0,0
67331,0,0,2,0,1,0,0,1,1,0,0,1,0,0
67332,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67334,7,3,4,6,1,15,0,3,0,8,4,6,0,5
67335,0,0,1,0,1,0,0,0,0,0,1,0,1,1
67336,73,35,7,89,6,32,53,37,1,48,12,53,16,11
67337,19,0,0,0,3,6,0,1,0,5,2,3,0,0
67338,2,0,0,0,1,0,9,4,0,1,2,0,2,0
67340,0,0,0,0,3,0,0,2,0,0,6,0,1,0
67341,14,23,8,1,4,13,36,24,1,8,7,17,9,5
67342,45,27,9,5,3,87,63,55,2,23,8,59,12,17
67343,4,2,2,1,1,3,5,2,0,3,1,4,4,6
67345,1,0,0,0,2,0,0,0,1,1,1,1,3,3
67347,0,0,0,1,0,0,0,0,0,0,0,1,1,0
67351,1,0,1,19,0,2,1,4,0,3,2,7,0,0
67352,6,8,0,1,1,8,22,1,0,1,2,6,3,10
67353,0,1,0,0,4,0,0,0,1,0,2,1,1,3
67354,0,0,0,0,1,0,0,0,1,0,1,0,1,0
67357,0,0,1,0,0,0,0,1,1,0,4,0,0,4
67361,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67367,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67368,1,0,0,0,0,1,0,1,0,1,0,0,0,0
67381,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67431,0,1,0,0,0,0,0,0,0,0,0,0,0,0
67464,0,0,0,0,0,0,0,0,0,2,2,2,0,1
67643,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67677,0,0,0,0,0,0,0,0,3,0,1,0,0,0
67680,9,2,0,0,0,3,2,9,0,0,2,0,0,0
67681,1,1,0,0,0,0,0,0,0,0,0,0,0,0
67682,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67683,0,0,0,0,0,0,1,0,0,0,0,0,0,3
67684,0,0,0,0,7,1,0,0,0,0,1,0,0,2
67685,4,0,2,1,0,0,0,4,0,0,0,1,0,2
67686,9,0,3,0,0,1,0,7,2,1,3,2,0,2
67688,0,0,0,0,0,0,0,0,0,0,0,2,0,0
67689,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67691,0,0,0,0,0,1,2,0,0,0,0,1,1,0
67694,1,0,0,0,0,2,0,2,0,0,2,0,1,1
67695,0,0,2,2,0,0,0,0,0,2,0,4,0,15
67696,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67697,8,1,1,0,0,1,1,0,0,1,0,10,0,0
67700,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67709,1,0,1,0,2,0,0,3,0,1,0,2,4,2
67710,0,0,0,0,1,0,1,1,0,0,0,0,1,2
67711,1,0,2,0,1,1,0,0,2,0,0,0,0,7
67714,32,6,3,6,2,16,5,22,8,24,1,11,0,28
67715,11,6,4,1,6,15,11,8,1,5,11,11,9,1
67716,23,24,2,1,12,16,18,14,0,13,4,17,4,3
67717,4,0,0,2,1,7,6,2,0,2,0,5,1,2
67718,1,1,1,0,2,0,1,0,0,0,2,0,0,0
67719,8,1,1,3,1,2,0,2,1,1,1,4,0,0
67721,2,5,1,1,0,5,8,1,0,7,0,4,1,5
67722,9,5,0,14,1,8,17,3,0,5,4,19,1,8
67723,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67725,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67731,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67732,12,5,13,5,2,4,4,11,0,12,0,5,36,4
67733,4,0,1,0,2,4,0,0,2,2,4,4,6,6
67734,2,0,1,2,0,1,0,5,0,0,0,2,1,9
67736,1,0,0,0,0,0,0,0,1,0,0,0,0,0
67737,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67741,0,0,0,0,1,0,0,0,0,0,0,0,0,1
67745,0,1,0,0,0,0,5,0,1,0,1,0,0,0
67746,0,0,0,0,0,0,1,0,0,1,0,0,0,0
67747,0,0,1,0,0,1,0,1,0,0,0,2,0,2
67750,1,3,1,0,2,1,0,0,0,1,0,6,0,0
67751,0,0,0,0,0,0,0,1,0,1,0,0,0,0
67752,1,0,0,0,0,1,0,0,0,2,0,0,1,4
67765,3,0,0,0,0,0,3,5,0,0,1,2,0,3
67767,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67809,1,0,0,0,0,0,0,0,0,0,0,0,1,0
67940,0,0,0,0,3,0,0,0,22,0,0,1,0,0
67974,2,1,1,0,6,3,0,1,17,0,2,2,2,0
68019,0,0,1,0,0,0,1,0,5,0,0,0,2,0
68020,0,0,1,0,1,0,0,1,3,0,1,0,3,0
68057,5,3,3,0,1,0,1,4,6,4,0,3,1,19
68059,3,0,2,0,1,2,0,2,1,2,1,4,4,0
68062,1,0,2,0,0,0,0,0,0,0,0,0,0,0
68063,2,0,0,0,0,10,0,0,0,1,0,2,0,0
68065,0,0,1,0,0,0,0,0,0,0,0,0,1,0
68066,0,0,1,0,0,0,0,0,0,0,0,0,0,1
68069,0,0,0,0,2,0,0,0,0,0,1,0,0,0
68070,0,0,0,2,0,1,3,0,2,2,0,3,1,0
68073,0,0,0,0,0,0,0,0,0,0,2,0,0,1
68074,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68075,1,0,0,0,0,1,0,0,0,0,1,2,0,3
68076,6,0,0,0,3,10,3,1,0,3,2,15,0,0
68083,0,0,0,0,0,0,0,0,1,0,1,1,0,0
68084,0,0,0,0,0,1,0,0,0,0,0,2,0,0
68085,0,0,0,0,0,0,0,0,4,0,2,1,0,0
68088,0,0,4,0,0,0,0,2,1,0,0,0,1,0
68089,10,2,1,15,0,3,0,1,0,6,0,1,1,0
68090,1,0,1,2,0,0,0,0,0,1,0,0,0,1
68092,2,0,0,0,1,0,0,3,0,2,0,3,0,1
68093,39,3,11,11,3,33,6,33,0,15,5,42,3,25
68094,3,1,1,1,10,3,0,3,80,5,5,3,6,4
68095,11,4,1,2,0,5,2,5,0,4,0,26,3,14
68096,18,25,1,5,4,28,46,28,0,17,9,28,7,1
68097,9,11,1,1,2,5,19,7,0,8,0,22,2,0
68098,4,2,0,0,0,3,13,1,0,2,2,6,4,3
68099,1,6,0,0,0,0,3,1,0,1,1,2,1,1
68100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68101,5,5,3,0,0,6,15,4,0,5,2,8,1,2
68103,5,4,0,3,1,1,34,3,1,2,3,4,0,0
68104,0,0,1,0,0,0,17,2,0,0,0,0,1,0
68107,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68110,2,0,0,1,0,4,0,0,0,0,0,1,0,13
68111,0,1,0,0,0,1,0,0,0,0,0,1,0,0
68112,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68113,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68114,1,0,1,0,1,0,0,0,1,0,2,1,1,0
68115,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68119,1,1,1,0,0,0,0,0,0,0,1,0,0,0
68120,0,0,0,0,0,0,3,0,0,0,1,0,0,1
68124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68125,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68126,2,0,0,1,0,1,0,0,0,0,0,0,0,0
68127,0,0,0,0,0,0,0,1,0,0,0,0,0,0
68128,0,0,11,0,0,0,0,0,0,0,0,0,0,0
68129,0,0,1,0,0,0,0,0,0,0,1,0,0,5
68130,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68429,2,0,1,0,0,7,5,2,14,5,3,5,0,0
68431,7,0,4,0,6,0,1,4,15,1,3,2,8,1
68438,1,0,0,0,0,0,0,0,0,0,0,1,0,0
68441,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68442,0,0,0,0,0,1,0,0,0,1,0,0,0,0
68444,1,4,0,0,0,1,6,1,0,0,0,6,0,0
68445,5,2,4,3,0,17,8,4,0,8,1,17,1,4
68450,0,0,1,0,0,0,0,1,0,0,0,0,0,0
68458,2,0,0,0,0,4,0,0,0,0,1,1,0,2
68460,1,0,2,0,0,1,1,1,0,1,4,2,1,0
68464,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68465,9,9,5,0,3,3,9,6,0,1,6,7,2,2
68466,2,0,0,0,0,0,0,0,0,1,0,0,0,0
68468,3,1,0,0,0,1,0,2,0,1,0,1,1,2
68469,2,3,7,2,0,4,3,6,0,1,1,1,2,6
68470,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68471,7,1,0,1,3,2,10,7,0,3,2,1,2,0
68472,49,11,7,5,17,16,7,38,1,13,5,10,7,22
68473,12,0,4,2,5,0,2,7,0,4,9,1,4,4
68474,65,23,5,53,3,29,33,44,3,44,5,65,16,28
68475,130,44,26,12,128,74,57,84,8,55,159,96,100,22
68476,5,6,1,1,0,5,32,3,0,12,7,4,1,2
68477,0,9,0,0,0,2,1,1,0,0,1,1,0,4
68478,24,10,16,1,69,50,22,18,15,18,232,44,60,18
68479,75,26,6,23,9,68,7,78,28,45,634,70,60,17
68480,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68481,43,10,5,3,27,16,8,24,3,13,65,21,18,15
68482,1,0,1,0,1,0,5,1,0,1,0,0,0,0
68483,2,1,0,0,1,8,2,2,0,5,0,9,2,0
68484,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68486,8,8,1,1,1,3,5,2,1,0,2,4,1,1
68493,0,0,0,0,0,1,3,0,0,0,0,0,0,1
68495,1,0,2,0,0,1,0,0,0,0,1,0,0,0
68497,1,0,0,0,0,1,0,0,0,0,1,1,0,2
68498,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68502,0,0,0,0,0,4,0,0,0,1,0,11,1,0
68504,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68505,1,0,0,0,0,0,0,1,0,1,0,0,2,4
68509,3,0,0,0,2,0,0,1,0,0,0,0,0,0
68510,0,0,0,0,0,2,0,0,0,0,0,1,0,1
68758,0,0,0,0,0,0,0,1,1,0,1,0,0,0
68759,0,0,0,0,1,0,0,0,1,0,0,0,0,0
68807,1,0,3,0,0,0,0,0,14,0,2,1,2,0
68813,1,0,1,0,0,1,0,0,5,0,3,1,0,3
68815,0,0,1,0,0,1,0,0,1,0,0,0,1,3
68816,1,0,2,0,0,0,0,0,0,0,0,2,1,2
68817,3,0,0,4,0,0,3,2,0,1,0,0,0,0
68818,0,0,0,0,0,0,1,0,0,0,0,0,0,1
68821,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68822,0,3,0,0,0,0,9,0,0,0,1,0,0,0
68825,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68827,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68828,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68835,0,0,1,0,0,0,0,0,0,1,0,0,1,0
68842,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68844,0,1,0,0,1,0,0,0,1,0,2,0,2,1
68845,0,0,1,0,0,0,1,2,0,0,0,1,1,0
68846,0,4,0,0,0,0,1,0,0,0,0,2,0,0
68847,3,0,5,0,0,1,3,0,0,2,0,1,0,17
68848,2,1,1,0,2,2,13,2,0,1,4,1,6,0
68849,9,5,0,0,0,1,6,5,0,4,4,3,1,1
68850,11,3,2,3,0,6,5,6,0,2,0,16,1,12
68851,241,21,27,136,14,121,24,226,4,111,26,68,156,19
68852,51,26,3,5,5,9,67,21,1,21,5,24,25,3
68853,27,2,0,19,0,1,9,7,0,5,3,9,1,2
68854,11,14,1,0,4,11,15,13,0,4,8,6,3,1
68855,2,2,1,7,0,3,4,5,3,5,0,6,1,0
68857,0,2,0,0,0,0,7,0,0,0,2,1,0,0
68858,1,3,0,0,0,1,10,0,0,1,0,7,1,0
68859,1,0,0,0,0,1,0,3,0,0,0,0,0,0
68860,0,0,1,0,0,0,2,0,0,0,0,0,0,0
68863,0,0,0,0,0,0,2,0,0,0,0,0,0,0
68865,5,2,1,0,3,4,2,3,0,1,10,0,2,0
68868,0,0,0,0,0,0,0,0,0,0,1,1,0,0
68869,1,0,1,0,0,0,0,0,0,0,0,0,0,0
68870,5,0,0,1,0,1,0,1,0,1,0,4,0,1
68871,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68873,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68875,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68877,2,0,0,0,0,2,0,2,0,1,0,0,0,0
68880,0,0,0,0,0,0,0,1,0,2,0,1,0,0
68882,0,0,0,0,0,0,0,1,0,1,0,6,0,0
68888,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68890,2,0,1,2,0,2,0,1,0,0,0,5,1,25
68965,1,0,1,0,0,0,0,0,1,0,1,0,0,0
69134,0,0,0,0,0,0,0,0,7,0,0,0,1,0
69135,2,11,4,0,1,1,12,3,10,0,2,10,5,2
69136,6,8,3,0,4,3,7,7,22,3,6,5,2,1
69137,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69138,0,1,1,0,0,0,2,0,2,0,0,3,0,0
69139,0,0,0,0,0,0,1,1,1,0,1,0,0,0
69171,0,0,1,0,1,1,0,1,17,1,1,1,0,4
69190,0,0,0,0,0,2,1,1,0,0,0,0,0,0
69192,0,0,0,1,1,1,0,0,3,0,0,0,3,0
69195,0,0,1,0,0,0,0,0,1,0,1,0,0,0
69196,1,0,0,0,0,2,1,0,0,0,0,0,0,0
69198,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69200,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69201,0,1,0,0,0,0,3,0,0,0,0,1,0,0
69202,2,0,0,0,0,2,0,0,0,1,0,0,0,0
69203,0,0,1,0,0,0,1,0,0,0,0,0,0,0
69204,1,0,0,0,0,0,1,0,0,0,0,1,0,0
69205,1,0,2,0,0,2,0,0,0,2,0,0,0,0
69206,3,0,0,0,0,0,0,0,0,0,0,0,1,0
69207,0,1,11,0,0,0,0,0,0,0,0,0,1,0
69209,1,1,0,0,0,2,0,4,0,2,0,0,0,0
69211,2,0,0,0,0,4,0,7,0,1,1,4,0,0
69212,13,4,3,7,2,6,5,12,1,9,4,8,21,4
69214,3,0,0,0,0,2,0,0,0,0,0,1,0,3
69215,1,0,0,0,0,0,0,0,0,1,0,1,1,1
69217,8,4,5,3,5,15,6,13,2,8,10,11,5,2
69218,8,1,1,1,0,5,2,1,0,3,0,0,0,0
69219,1,0,0,0,0,0,1,2,1,0,0,0,0,0
69220,1,0,0,0,1,0,1,0,0,0,0,2,1,1
69221,4,0,2,11,0,7,3,2,0,8,2,7,5,2
69222,2,0,0,0,0,2,1,1,0,0,0,1,0,1
69223,15,3,4,3,2,4,0,11,1,4,21,10,20,3
69224,19,1,11,32,1,10,1,24,3,14,5,25,22,15
69225,111,16,22,22,4,43,13,87,4,34,4,80,77,31
69226,46,7,21,9,7,33,23,42,5,24,21,35,105,53
69227,31,14,5,2,7,15,32,26,39,26,39,26,125,5
69228,148,21,19,1090,1,63,17,143,3,113,6,131,51,18
69229,65,31,10,7,5,69,110,27,2,23,8,38,3,4
69230,24,4,4,7,0,25,12,18,1,12,8,19,5,1
69231,38,18,2,11,2,8,19,35,0,18,4,13,2,3
69232,15,3,1,5,2,39,2,5,0,10,1,9,12,6
69233,42,19,2,249,3,7,82,80,2,49,8,29,10,2
69234,1,0,0,0,0,2,1,3,0,4,1,2,0,0
69235,8,1,3,3,4,18,3,4,0,12,7,13,2,1
69236,22,26,6,3,4,19,17,14,0,24,2,19,1,5
69237,1,1,0,0,0,1,1,2,0,0,0,1,0,3
69238,2,1,2,1,0,1,8,4,1,0,4,3,1,1
69239,2,1,0,1,0,0,0,2,0,0,1,0,1,4
69240,6,10,1,0,0,56,2,1,0,2,0,12,0,7
69241,5,4,0,0,0,0,4,4,0,0,2,1,1,1
69242,0,0,0,0,0,0,3,0,0,0,0,0,0,0
69243,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69244,0,0,1,0,0,0,2,0,0,0,0,0,0,0
69245,3,0,0,2,0,17,0,0,0,0,0,1,0,0
69246,0,0,0,3,0,0,1,1,0,0,0,0,1,0
69247,1,1,0,0,1,0,2,2,0,0,0,1,0,0
69248,2,1,0,1,0,0,2,3,0,2,1,0,1,0
69249,1,0,0,0,0,0,1,1,0,0,0,0,0,0
69250,0,0,0,0,0,0,2,1,0,1,1,1,1,0
69251,8,4,3,1,1,11,2,4,0,2,14,21,17,1
69252,11,0,1,1,1,8,1,5,0,3,0,29,4,1
69254,0,0,0,0,0,1,1,0,0,0,0,1,0,0
69256,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69257,0,0,0,0,0,0,2,0,0,0,1,0,0,0
69258,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69264,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69301,0,0,1,0,2,0,0,1,1,1,3,4,0,0
69321,0,0,0,0,0,0,0,1,0,1,0,0,0,0
69339,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69340,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69414,0,0,34,0,1,0,0,0,2,1,0,3,0,1
69507,4,1,1,0,7,2,0,0,31,1,8,1,3,3
69508,0,0,0,0,0,0,0,0,0,2,0,0,0,2
69511,0,1,1,0,1,0,0,1,2,0,1,2,0,1
69557,0,0,0,0,1,0,0,0,1,0,0,0,0,0
69559,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69560,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69562,4,0,2,0,0,3,1,0,0,0,0,1,0,3
69563,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69571,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69573,0,0,0,0,0,0,1,0,0,0,0,3,0,0
69574,0,6,0,0,0,0,0,1,0,1,0,1,0,4
69582,1,0,0,1,0,0,0,0,0,0,0,0,0,1
69583,0,0,2,1,4,1,0,1,1,1,2,1,1,0
69584,4,0,0,0,1,12,0,0,0,1,0,3,0,0
69585,0,0,0,0,0,0,0,0,0,0,0,2,0,0
69586,23,1,2,0,1,13,0,13,0,12,1,3,3,0
69589,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69590,5,0,0,0,20,5,1,3,33,8,36,14,43,6
69592,0,0,0,0,0,0,0,0,1,1,0,0,1,0
69594,14,24,2,1,0,9,3,6,2,6,0,8,7,62
69595,45,6,40,18,13,26,5,19,1,34,9,66,43,421
69596,1,0,1,0,0,0,0,0,0,1,0,0,0,3
69597,94,15,12,16,4,39,9,37,2,25,27,52,62,24
69598,85,37,18,100,6,66,73,99,1,72,21,90,80,14
69599,41,64,8,20,3,39,95,45,4,26,8,108,45,12
69600,42,48,1,94,4,39,78,93,1,40,10,57,73,6
69601,17,24,7,3,9,20,64,19,0,24,12,27,22,8
69602,9,12,0,1,0,9,49,7,0,3,2,7,0,1
69603,8,1,0,0,0,7,29,4,0,5,4,17,0,0
69604,16,5,3,1,4,8,11,6,2,4,4,11,5,2
69605,2,1,0,0,0,3,1,0,0,1,0,0,1,0
69606,5,5,5,1,27,14,7,7,13,13,93,16,32,12
69607,19,9,15,3,74,15,8,10,33,17,206,29,75,11
69608,80,12,8,12,40,24,4,43,3,41,33,54,41,20
69610,0,0,0,0,0,0,0,0,0,1,0,3,0,0
69611,21,19,14,2,36,15,10,28,1,23,61,30,11,4
69614,18,4,0,2,0,4,41,3,0,16,15,14,8,7
69615,0,0,0,1,0,0,0,2,0,0,0,0,0,1
69616,0,0,0,0,1,1,0,0,0,0,0,1,1,0
69619,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69621,2,1,2,0,2,5,0,4,0,4,5,9,3,0
69624,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69626,1,0,0,0,1,1,0,0,0,1,0,1,0,1
69647,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69695,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69714,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69859,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69875,0,0,0,0,0,0,0,1,1,0,1,1,0,0
69893,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69905,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69906,0,0,3,0,0,0,0,0,14,1,2,1,1,0
69933,1,0,0,0,1,3,0,0,0,1,0,1,1,2
69934,8,0,1,0,1,3,0,5,7,3,7,3,6,3
69935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69936,1,0,0,0,0,0,0,2,0,0,0,1,0,0
69944,0,0,1,0,0,0,0,1,5,0,1,0,0,0
69945,4,1,1,0,1,2,14,1,0,1,5,3,0,0
69958,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69960,1,0,0,0,0,0,0,0,0,0,1,1,3,0
69962,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69963,0,3,0,0,1,0,6,4,0,1,2,1,3,0
69964,13,5,3,1,20,9,2,9,31,9,47,11,58,2
69968,4,2,1,1,7,5,2,4,0,1,11,6,5,1
69969,3,1,3,0,1,9,1,1,0,1,1,7,3,10
69970,38,38,20,21,18,34,13,33,5,51,12,72,47,29
69971,144,14,32,447,5,81,14,104,4,83,6,164,54,493
69972,97,73,11,43,6,50,166,92,2,53,15,98,66,8
69973,94,25,20,42,21,124,60,56,0,53,17,124,154,17
