population,income,averlight,places,b_diversity,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant_and_cafe,retail,service,transportation,b_price,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count
816,36912,19,6,1.1,29,0,17056,-118.207556,34.089864,la,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
444,37500,17,9,0.0,26,0,17057,-118.202137,34.089917,la,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,99018,24,5,0.95,10,0,17058,-118.196718,34.08997,la,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
836,30642,32,29,2.13,45,47,17059,-118.191299,34.090023,la,1,0,1,0,1,3,3,0,0,8,0,1,1,0,0,2,3,5,2.0,0,0,0,0,0,0,0,2,4,7,8,9,9,9,9,8,8,3,3,3,2,0,0,0,9
1246,46458,32,21,1.61,46,0,17060,-118.18588,34.090075,la,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,3,6,5,0.0,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,5,4,3,2,2,2,2,2,2,5
1627,40486,33,85,1.95,71,4,17061,-118.180462,34.090128,la,1,0,3,0,13,11,20,0,2,21,0,0,0,0,0,4,8,2,1.0,5,5,5,5,5,6,8,9,16,22,28,29,28,28,28,28,27,24,20,15,12,9,7,5,30
1598,36925,32,97,1.97,72,64,17062,-118.175043,34.09018,la,1,0,2,0,11,12,6,0,3,39,0,0,4,0,1,5,7,6,1.4,3,3,3,3,3,3,4,7,12,24,32,34,33,33,33,33,33,31,25,14,10,4,3,3,36
1751,54242,29,17,1.42,59,0,17063,-118.169624,34.090231,la,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,0.0,1,1,1,1,1,1,1,1,2,2,5,5,5,5,5,5,4,4,3,2,1,1,1,1,5
1058,68375,34,7,1.28,58,0,17064,-118.164205,34.090283,la,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0.0,2,2,2,2,2,2,3,3,5,6,6,6,6,6,6,6,6,4,4,3,3,2,2,2,6
711,56842,48,5,0.67,56,1,17065,-118.158786,34.090334,la,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,2
644,72115,67,102,1.88,78,35,17066,-118.153367,34.090385,la,0,0,0,0,15,9,6,0,5,41,0,0,1,0,3,9,9,4,1.69,5,5,5,5,5,8,10,12,14,26,33,35,36,36,36,36,35,31,25,23,18,11,9,5,37
1029,72115,86,121,1.63,79,13,17067,-118.147948,34.090436,la,1,0,1,0,4,4,41,0,1,38,0,0,0,0,0,13,17,1,1.33,1,1,1,1,1,1,1,3,11,23,28,31,31,31,30,30,28,16,9,5,4,1,1,1,31
1491,53646,100,17,1.79,75,1,17068,-118.142529,34.090486,la,0,0,0,0,1,1,1,0,0,4,0,0,3,0,0,0,3,4,0.0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,2
1374,31971,87,38,1.92,73,3,17069,-118.13711,34.090537,la,0,0,4,1,4,2,2,0,0,15,0,0,2,0,1,0,5,2,1.0,5,5,5,5,5,5,5,6,8,13,13,13,14,14,14,14,13,12,12,12,9,7,6,5,16
1185,31971,74,16,1.55,71,0,17070,-118.131691,34.090587,la,0,0,0,0,1,1,0,0,1,3,0,0,4,0,0,0,6,0,1.0,1,1,1,1,1,1,1,1,4,8,8,8,8,8,8,8,7,3,2,2,1,1,1,1,8
1742,37727,68,192,1.53,77,14,17071,-118.126272,34.090636,la,0,0,0,0,14,3,62,0,28,69,0,0,2,0,0,1,13,0,0.0,2,3,3,3,3,3,5,11,21,37,40,40,39,39,40,40,38,26,12,9,5,5,3,3,41
1190,45066,50,10,1.09,68,77,17072,-118.120853,34.090686,la,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,2
406,45066,39,3,0.64,7,43,17073,-118.115434,34.090735,la,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,2
693,91500,33,9,0.85,54,0,17074,-118.110015,34.090784,la,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
798,91500,25,30,1.76,60,0,17075,-118.104596,34.090833,la,1,0,3,0,1,1,5,0,3,13,0,0,0,0,0,2,1,0,0.0,0,0,0,0,0,0,0,1,4,4,6,6,6,6,6,6,6,4,2,2,0,0,0,0,7
738,46146,24,63,1.32,56,0,17076,-118.099177,34.090882,la,0,0,0,0,3,1,4,0,2,36,0,0,0,0,0,4,13,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
860,45900,28,115,1.74,65,22,17077,-118.093758,34.09093,la,2,0,1,0,7,7,36,0,13,38,0,0,0,0,0,4,6,1,0.0,1,1,1,1,1,1,2,3,10,27,38,38,38,38,38,38,37,26,13,6,5,2,2,1,39
946,40103,26,8,1.56,52,0,17078,-118.088339,34.090978,la,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,2,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,56555,26,14,1.95,50,0,17079,-118.082919,34.091026,la,0,0,1,0,2,0,0,0,1,4,0,1,2,0,0,1,0,2,0.0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2
748,40268,29,24,1.73,59,0,17080,-118.0775,34.091074,la,0,0,1,0,1,0,9,0,0,5,0,0,0,0,1,1,4,2,0.0,1,1,1,1,1,1,1,2,5,6,6,6,6,6,6,6,6,3,1,1,1,1,1,1,7
729,53049,27,17,1.73,53,1,17081,-118.072081,34.091121,la,0,0,1,1,0,1,1,0,0,6,0,1,0,0,0,1,5,0,0.0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,3
670,78295,22,29,1.08,58,0,17082,-118.066662,34.091168,la,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,3,12,0,0.0,0,0,0,0,0,0,0,0,4,6,7,7,7,7,7,7,7,6,1,0,0,0,0,0,7
566,78295,29,63,1.77,61,7,17083,-118.061243,34.091215,la,2,0,0,0,6,5,0,0,2,29,0,0,1,0,2,7,7,2,1.0,3,3,3,3,3,3,3,3,7,17,18,18,18,18,18,18,17,10,6,6,5,3,3,3,20
435,56250,40,59,1.39,76,1,17084,-118.055824,34.091262,la,0,1,0,0,0,9,1,0,0,27,0,0,0,0,0,8,13,0,1.33,0,0,0,0,0,1,6,10,15,22,25,25,25,25,25,24,22,14,9,7,7,6,0,0,25
353,56250,39,62,1.76,81,42,17085,-118.050404,34.091308,la,0,0,1,0,2,8,2,0,2,19,0,0,0,0,0,6,19,3,1.5,1,1,1,1,1,1,2,2,12,20,24,24,24,24,24,24,23,11,3,2,2,1,1,1,26
331,56250,34,25,2.07,60,1,17086,-118.044985,34.091355,la,1,1,1,0,5,1,2,0,1,8,0,0,0,0,1,2,2,0,2.0,0,0,0,0,0,0,0,0,3,6,7,9,9,9,9,9,5,4,3,2,2,2,1,0,9
672,54740,34,7,1.75,59,0,17087,-118.039566,34.091401,la,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,32375,40,8,1.49,60,0,17088,-118.034147,34.091446,la,0,0,3,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,3
805,32375,42,38,1.68,58,5,17089,-118.028727,34.091492,la,2,0,0,0,1,6,4,0,2,18,0,0,0,0,0,1,3,1,0.0,0,0,0,0,0,1,2,2,3,7,9,10,10,10,10,10,9,8,5,3,2,1,0,0,10
1036,46985,38,8,1.21,54,5,17090,-118.023308,34.091537,la,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,4,3,1,0,0,0,0,0,4
1205,43958,35,112,2.19,67,35,17091,-118.017889,34.091582,la,5,0,1,1,8,21,14,0,4,21,0,0,7,0,2,5,21,2,1.63,3,3,3,3,3,5,6,7,20,35,44,50,50,50,49,49,46,41,38,24,22,10,5,3,53
1299,34716,26,0,0.0,53,0,17092,-118.01247,34.091627,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,71111,20,6,1.33,49,0,17093,-118.00705,34.091672,la,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,71111,17,13,1.12,49,0,17094,-118.001631,34.091716,la,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,5,0,0.0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,5
6,47589,19,0,0.0,51,0,17095,-117.996212,34.09176,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,47589,27,0,0.0,33,0,17096,-117.990792,34.091804,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,47589,26,1,0.0,45,0,17097,-117.985373,34.091847,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1345,49375,23,1,0.0,49,0,17098,-117.979954,34.091891,la,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,64219,30,12,1.42,56,1,17099,-117.974534,34.091934,la,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,0,5,0,1.0,0,0,0,0,0,1,1,3,5,5,5,5,5,5,5,5,5,5,4,4,4,3,2,0,5
1409,48750,44,5,1.33,59,0,17100,-117.969115,34.091977,la,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,0,0,0,0,2
1088,32647,55,120,1.82,73,29,17101,-117.963696,34.092019,la,0,0,0,0,11,19,23,0,6,38,0,0,1,0,0,10,12,0,1.0,3,3,3,3,3,3,4,12,31,47,59,62,62,62,62,62,62,50,37,25,22,12,3,3,65
914,32647,47,46,1.71,58,9,17102,-117.958276,34.092062,la,2,0,0,0,2,1,5,0,1,21,0,0,0,0,1,2,9,2,1.33,0,0,0,0,0,0,3,6,10,17,25,25,25,25,25,24,23,20,12,8,6,4,1,1,25
715,51719,37,89,1.46,76,71,17103,-117.952857,34.092104,la,0,0,0,0,2,7,1,0,2,38,0,0,0,0,0,11,27,1,0.0,1,1,1,1,1,1,2,5,20,27,27,27,28,28,28,28,24,13,9,7,6,6,3,2,29
847,43527,46,26,1.38,68,0,17104,-117.947437,34.092146,la,0,0,0,0,0,1,2,0,0,11,0,0,0,0,0,2,9,1,0.0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,2,1,1,0,0,0,0,0,5
847,84167,56,43,1.76,62,30,17105,-117.942018,34.092187,la,0,0,1,0,3,1,3,0,1,20,0,0,3,0,0,2,7,2,1.0,3,3,3,3,3,3,3,4,12,14,15,15,15,15,15,15,14,6,5,3,3,3,3,3,16
900,84167,47,21,2.02,62,5,17106,-117.936598,34.092229,la,0,0,2,0,0,3,1,0,0,3,0,0,2,0,1,1,6,2,2.0,1,1,1,1,1,1,1,1,3,4,4,5,5,5,5,5,5,5,3,2,2,1,1,1,5
1181,87557,38,31,1.96,55,19,17107,-117.931179,34.09227,la,0,0,2,0,1,5,4,0,0,9,0,0,0,0,2,2,5,1,1.0,0,0,0,0,0,0,2,2,3,4,7,9,9,9,9,9,10,10,10,8,6,5,1,0,10
556,62972,37,92,1.73,81,57,17108,-117.92576,34.092311,la,1,0,1,0,4,7,3,0,1,38,0,0,1,0,2,6,25,3,1.0,1,1,1,1,1,1,3,7,13,25,26,26,26,26,25,23,21,13,7,6,5,3,2,1,29
664,62972,39,26,1.97,61,6,17109,-117.92034,34.092352,la,0,0,2,0,2,1,5,0,0,8,0,0,2,0,1,0,3,2,1.0,2,2,2,2,2,4,5,6,7,7,7,7,7,7,7,7,6,4,4,4,4,4,2,2,7
964,43482,48,77,2.02,66,77,17110,-117.914921,34.092392,la,0,0,0,1,10,10,8,0,5,25,0,0,1,0,2,4,9,2,1.0,5,5,5,5,5,6,11,13,17,26,28,33,33,34,34,34,32,28,26,25,22,14,7,5,39
722,100179,47,125,1.93,72,80,17111,-117.909501,34.092432,la,3,0,0,0,13,17,6,0,14,44,0,0,0,0,1,10,14,3,1.14,3,3,3,3,3,3,4,9,14,37,50,56,55,55,56,55,54,46,38,33,23,15,4,3,59
611,100179,34,13,1.09,49,0,17112,-117.904082,34.092472,la,0,0,0,0,1,0,7,0,0,4,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,1,1,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,4
858,58750,37,42,1.16,50,6,17113,-117.898662,34.092512,la,0,0,0,0,0,1,20,0,1,17,0,1,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,3,8,8,8,8,8,8,8,6,3,1,1,1,0,0,0,9
569,50167,58,141,1.9,73,96,17114,-117.893242,34.092552,la,2,2,0,0,4,12,45,0,6,37,0,1,2,0,2,4,21,3,2.0,1,1,1,1,1,1,5,11,21,29,38,41,41,41,41,41,41,26,16,14,12,5,4,1,48
381,50167,42,97,1.78,70,111,17115,-117.887823,34.092591,la,0,0,2,0,5,2,13,0,5,34,0,0,3,0,0,9,24,0,0.0,2,2,2,2,2,2,2,9,22,27,32,33,33,33,33,33,31,19,10,8,5,3,3,2,34
956,45714,36,101,1.72,72,295,17116,-117.882403,34.09263,la,1,0,5,0,2,13,5,0,4,35,0,0,0,0,1,4,31,0,1.0,0,0,0,0,0,0,2,5,20,30,32,34,33,33,33,33,32,16,8,7,4,2,0,0,36
997,45714,34,65,1.58,66,21,17117,-117.876984,34.092669,la,0,0,0,0,2,0,4,0,6,11,0,0,0,0,2,8,31,1,2.0,1,1,1,1,1,2,2,2,14,19,22,24,24,24,24,24,23,13,7,4,3,1,1,1,25
585,67188,29,8,0.97,51,0,17118,-117.871564,34.092707,la,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
586,103250,22,8,1.32,50,3,17119,-117.866145,34.092746,la,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2
523,74707,19,8,1.21,49,0,17120,-117.860725,34.092784,la,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
544,121573,18,11,1.24,46,0,17121,-117.855305,34.092822,la,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,3,2,0.0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2
394,77760,16,8,1.32,30,0,17122,-117.849886,34.092859,la,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
393,77760,13,7,1.55,23,0,17123,-117.844466,34.092897,la,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
401,81968,14,2,0.69,20,0,17124,-117.839047,34.092934,la,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,106629,13,1,0.0,10,10,17125,-117.833627,34.092971,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
332,106629,13,3,1.1,5,0,17126,-117.828207,34.093007,la,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,51442,12,2,0.0,11,27,17127,-117.822788,34.093044,la,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51442,10,0,0.0,8,0,17128,-117.817368,34.09308,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,51442,8,0,0.0,15,0,17129,-117.811948,34.093116,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,51442,7,0,0.0,10,0,17130,-117.806529,34.093152,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,51442,7,1,0.0,7,3,17131,-117.801109,34.093187,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51442,9,0,0.0,9,0,17132,-117.795689,34.093222,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51442,15,3,0.0,14,0,17133,-117.790269,34.093257,la,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51442,24,15,1.39,39,40,17134,-117.78485,34.093292,la,0,0,1,0,1,1,0,0,1,9,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,3,2,0,0,0,0,0,0,0,4
17,51442,33,2,0.69,30,0,17135,-117.77943,34.093326,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,71923,45,5,0.67,47,737,17136,-117.77401,34.093361,la,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,71923,56,10,1.5,51,9,17137,-117.76859,34.093395,la,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,2,3,0,0.0,0,0,0,0,0,0,0,0,1,2,2,5,5,5,5,5,5,3,2,2,2,2,2,0,5
323,71923,31,6,1.33,47,4,17138,-117.763171,34.093429,la,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
516,62793,32,14,1.17,59,1,17139,-117.757751,34.093462,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,7,2,0.0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,4
491,62793,33,97,1.79,59,22,17140,-117.752331,34.093495,la,1,1,0,0,5,10,12,0,2,40,0,0,2,0,1,1,19,3,1.25,1,1,1,1,1,1,3,11,18,23,27,27,27,27,27,26,23,15,13,11,10,8,2,1,30
425,75042,28,12,1.7,38,28,17141,-117.746911,34.093528,la,0,1,0,0,0,1,0,0,0,5,0,1,1,0,0,0,1,2,0.0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3
517,75042,31,62,1.84,51,6,17142,-117.741492,34.093561,la,1,0,0,0,8,9,1,0,5,16,0,0,0,0,0,3,17,2,1.13,4,4,4,4,4,4,4,14,20,23,29,31,30,30,30,30,30,21,17,14,10,9,4,4,31
972,57292,32,50,1.05,58,0,17143,-117.736072,34.093594,la,0,0,0,0,0,2,21,0,0,23,0,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,4
649,74489,30,22,1.55,49,0,17144,-117.730652,34.093626,la,0,0,0,0,1,2,2,0,1,12,0,0,0,0,0,1,2,1,0.0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,3
581,74489,34,16,1.67,44,1,17145,-117.725232,34.093658,la,0,0,3,0,1,0,1,0,4,4,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,4,4,3,1,0,0,0,0,0,0,4
797,35957,32,67,1.85,47,12,17146,-117.719812,34.09369,la,1,0,1,0,3,8,5,0,6,30,0,0,0,0,1,4,3,5,1.33,2,2,2,2,2,2,2,4,8,15,20,22,22,23,23,23,20,17,13,11,10,6,2,2,24
534,84688,25,10,1.5,30,6,17147,-117.714392,34.093722,la,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,4,2,1,1,1,1,1,0,4
308,84688,35,54,1.66,43,61,17148,-117.708973,34.093753,la,0,0,0,0,3,2,2,0,5,25,0,0,1,0,0,3,11,2,0.0,0,0,0,0,0,0,0,4,8,13,16,16,17,17,17,17,14,6,4,2,1,0,0,0,18
5,130667,2,3,0.0,5,0,17161,-118.868626,34.086096,la,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,118707,9,3,0.64,8,0,17190,-118.711527,34.088385,la,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,109145,4,60,1.47,8,0,17209,-118.608591,34.089776,la,0,1,0,0,6,4,3,0,5,35,0,0,0,0,1,4,1,0,0.0,0,0,0,0,0,0,0,2,4,15,20,21,21,21,21,21,20,12,7,4,3,0,0,0,23
162,180508,13,6,1.33,18,0,17233,-118.478556,34.09141,la,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2
126,213636,11,2,0.0,9,0,17234,-118.473138,34.091475,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,213636,10,7,0.6,14,0,17235,-118.467719,34.09154,la,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
97,150365,11,3,1.1,12,0,17236,-118.462301,34.091605,la,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
88,150365,11,0,0.0,11,0,17237,-118.456883,34.091669,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,150365,15,2,0.0,7,0,17238,-118.451464,34.091733,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,224129,21,3,1.1,13,0,17239,-118.446046,34.091797,la,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,224129,22,3,0.64,14,0,17240,-118.440628,34.091861,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,109967,21,11,0.3,30,0,17241,-118.435209,34.091924,la,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,109967,23,1,0.0,32,0,17242,-118.429791,34.091988,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,184881,27,7,1.08,22,0,17243,-118.424372,34.092051,la,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
160,184881,30,3,0.64,35,0,17244,-118.418954,34.092113,la,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,159875,32,10,0.64,28,0,17245,-118.413535,34.092176,la,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157,159875,34,4,1.39,26,0,17246,-118.408117,34.092238,la,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
166,250001,39,6,0.87,31,0,17247,-118.402698,34.0923,la,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
