population,income,averlight,places,b_diversity,b_rating,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainm,finance,food,health,nightclub,office,other,public_use,recreation,religious,residentia,restaurant,retail,service,transporta,insta_like,b_price,b_opening_23,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9
1098,49565,46,8,1.49,0,53,0,22624,-118.464323,34.208874,la,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,24485,52,17,1.62,0,51,0,22625,-118.458897,34.208939,la,1,0,4,0,0,1,0,0,0,7,0,0,0,0,0,1,2,1,0,0,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,33731,65,114,1.81,0,63,0,22626,-118.453471,34.209003,la,2,1,1,0,5,5,36,0,4,39,0,0,0,0,2,6,10,3,0,1.5,3,3,3,3,3,3,5,5,13,28,33,33,32,32,32,32,32,22,15,11,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,49861,56,25,1.24,0,57,0,22627,-118.448045,34.209067,la,0,0,0,1,0,1,0,0,0,13,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,2,4,6,7,7,7,7,7,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,49861,40,44,1.16,0,59,0,22628,-118.442619,34.209131,la,0,0,0,0,0,3,1,0,0,26,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,1,4,11,11,11,11,11,11,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,39440,39,5,0.5,0,58,0,22629,-118.437193,34.209194,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,37031,45,41,0.93,0,68,0,22630,-118.431767,34.209257,la,0,0,0,0,0,1,1,0,0,30,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,1,3,12,15,15,15,15,15,15,15,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,51250,48,160,1.49,0,72,0,22631,-118.426341,34.20932,la,0,2,1,0,3,9,4,0,4,82,0,0,0,0,0,21,32,2,0,0,3,3,3,3,3,3,4,15,37,54,54,54,55,55,54,50,41,17,14,11,8,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,51250,64,116,1.18,0,71,0,22632,-118.420915,34.209383,la,0,0,0,1,0,2,1,0,2,69,1,0,0,0,0,11,28,1,0,0,0,0,0,0,0,1,1,4,23,34,37,37,37,37,37,35,33,14,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,72188,61,32,1.26,0,64,0,22633,-118.415489,34.209446,la,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,6,13,1,0,0,1,1,1,1,1,2,2,2,6,11,12,12,12,12,12,12,9,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,72188,47,20,1.21,0,61,0,22634,-118.410063,34.209508,la,0,0,0,0,0,1,1,0,0,11,0,0,0,0,0,0,5,2,0,0,1,1,1,1,1,1,1,3,7,10,10,11,11,11,11,11,9,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,69107,39,8,1.07,0,59,0,22635,-118.404637,34.20957,la,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,69107,47,41,1.72,0,61,0,22636,-118.399211,34.209632,la,1,0,0,0,1,2,3,0,2,17,0,0,0,0,0,3,10,2,0,0,1,1,1,1,1,1,2,3,6,9,12,12,12,12,12,12,12,11,10,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,26318,56,7,1.55,0,59,0,22637,-118.393785,34.209693,la,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,46250,47,28,2.01,0,61,0,22638,-118.388359,34.209754,la,0,0,1,0,2,2,5,0,1,8,0,0,1,0,1,0,5,2,0,1,3,3,3,3,3,3,3,5,10,11,12,12,12,12,11,11,11,11,7,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,46250,36,14,1.73,0,59,0,22639,-118.382933,34.209816,la,0,0,1,0,0,1,3,0,0,5,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,43167,34,3,1.1,0,57,0,22640,-118.377507,34.209876,la,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,45000,34,14,1.87,0,59,0,22641,-118.372081,34.209937,la,0,0,0,0,3,2,1,0,0,2,0,0,0,0,2,0,3,1,0,1,1,1,1,1,1,2,3,4,4,6,8,8,7,7,7,7,7,7,7,7,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,45000,36,20,0.82,0,61,0,22642,-118.366655,34.209997,la,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,5,8,8,8,8,8,8,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,57404,43,11,0.91,0,60,0,22643,-118.361228,34.210057,la,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,60284,46,16,0.69,0,58,0,22645,-118.350376,34.210177,la,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,84667,41,23,1.52,0,55,1,22646,-118.34495,34.210236,la,0,0,0,0,2,0,0,0,5,11,0,0,1,0,1,0,1,2,0,0,1,1,1,1,1,1,2,3,6,8,8,8,8,8,8,8,8,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,78173,27,3,0.64,0,47,0,22647,-118.339524,34.210295,la,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,162750,20,8,0.74,0,44,0,22648,-118.334097,34.210354,la,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,162750,16,7,1.55,0,31,0,22649,-118.328671,34.210413,la,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,140966,11,3,0.64,0,19,0,22650,-118.323245,34.210471,la,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,140966,7,0,0,0,8,0,22651,-118.317819,34.21053,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,139432,9,0,0,0,0,0,22663,-118.252702,34.211209,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,68173,35,91,1.9,0,55,0,22666,-118.236422,34.211374,la,2,0,3,0,2,1,20,1,6,35,1,0,3,0,0,4,11,2,0,2,1,1,1,1,1,1,1,1,11,29,36,36,37,37,37,38,39,21,13,10,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,68173,41,30,1.51,0,58,0,22667,-118.230996,34.211428,la,0,0,2,0,3,0,7,0,0,14,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,5,9,9,9,9,9,9,9,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,90526,36,8,0.74,0,40,0,22668,-118.225569,34.211482,la,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,134531,20,40,1.92,0,30,0,22670,-118.214716,34.21159,la,1,0,1,0,0,2,4,0,9,13,0,0,2,0,2,0,5,1,0,1.5,1,1,1,1,1,1,2,3,8,13,15,15,15,15,15,14,14,9,7,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,86635,17,10,0.94,0,32,0,22672,-118.203863,34.211696,la,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,142955,12,2,0.69,0,23,0,22673,-118.198436,34.211749,la,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,173658,9,3,0.64,0,24,0,22674,-118.19301,34.211802,la,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,173658,7,13,1.3,0,21,0,22676,-118.182157,34.211906,la,0,0,0,0,0,0,2,0,1,7,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,131042,6,5,0.67,0,15,0,22679,-118.165876,34.212061,la,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,132841,6,1,0,0,10,0,22773,-118.665155,34.210829,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,140865,11,12,0.45,0,34,0,22774,-118.65973,34.210903,la,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,140865,14,10,1.09,0,42,0,22775,-118.654305,34.210976,la,0,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,98777,17,12,0.98,0,36,0,22776,-118.648879,34.211049,la,0,0,0,0,1,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,113171,18,3,1.1,0,44,0,22777,-118.643453,34.211121,la,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,113171,20,25,1.83,0,47,0,22778,-118.638028,34.211194,la,0,0,2,0,0,3,7,0,1,7,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,1,2,4,6,6,7,7,7,7,7,8,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,46845,19,7,0.96,0,47,0,22779,-118.632602,34.211266,la,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,46845,17,54,1.84,0,52,0,22780,-118.627177,34.211338,la,1,0,0,0,3,4,4,0,2,26,0,0,1,0,3,4,4,2,0,1,2,2,2,2,2,2,2,8,10,16,19,20,21,21,22,21,24,21,15,11,10,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,69632,16,12,1.13,0,50,0,22781,-118.621751,34.211409,la,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,4,6,7,7,7,7,7,7,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,84797,20,12,1.79,0,44,0,22782,-118.616326,34.211481,la,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,4,4,4,4,4,4,4,4,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,84797,29,43,1.78,0,50,0,22783,-118.6109,34.211552,la,0,0,0,0,2,4,6,0,0,15,0,0,1,0,0,4,9,2,0,1.5,2,2,2,2,2,2,2,6,11,15,17,18,15,15,15,15,16,16,11,11,7,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,61875,37,55,1.37,0,55,0,22784,-118.605474,34.211623,la,0,0,1,0,3,2,2,0,1,36,0,0,3,0,0,3,3,1,0,0,0,0,0,0,0,0,1,4,6,10,13,13,13,13,13,13,12,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,68250,40,103,1.5,0,67,0,22785,-118.600049,34.211693,la,0,0,1,0,0,4,19,0,1,40,0,0,0,0,0,8,29,1,0,1,2,2,2,2,2,2,3,7,19,20,23,24,24,24,24,24,22,14,7,6,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,107686,31,15,1.53,0,46,0,22786,-118.594623,34.211764,la,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,89861,21,14,1.27,0,48,0,22787,-118.589197,34.211834,la,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,80750,23,4,1.39,0,52,0,22788,-118.583771,34.211904,la,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,54091,30,71,1.72,0,61,0,22789,-118.578346,34.211974,la,1,0,1,0,6,4,6,0,2,31,0,1,0,0,0,1,16,2,0,1,2,2,2,2,2,2,2,4,17,20,23,23,23,23,23,23,23,18,10,5,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,73382,27,74,1.74,0,58,0,22790,-118.57292,34.212043,la,1,0,0,0,8,9,5,0,2,20,0,0,1,0,0,3,25,0,0,1.5,5,5,5,5,5,5,6,8,18,29,34,37,36,36,36,36,36,31,21,18,12,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,73382,21,3,1.1,0,46,0,22791,-118.567494,34.212112,la,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,51847,22,6,1.79,0,51,0,22792,-118.562068,34.212181,la,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,51847,27,56,1.96,0,50,0,22793,-118.556643,34.21225,la,1,0,0,1,14,5,7,0,2,17,0,0,0,0,2,2,3,2,0,1.2,5,5,5,5,5,5,7,9,12,25,33,34,32,33,33,33,33,30,19,14,12,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,68478,24,9,1.52,0,37,0,22794,-118.551217,34.212319,la,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,45938,31,13,1.73,0,46,0,22795,-118.545791,34.212387,la,0,0,1,0,0,2,0,0,1,5,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,5,5,7,7,7,7,7,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,45938,38,60,1.99,0,56,0,22796,-118.540365,34.212455,la,1,0,1,1,3,3,12,0,2,24,0,1,1,0,2,2,5,2,0,1.3,4,4,4,4,4,4,4,6,8,16,16,18,18,18,18,18,16,15,12,7,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,53056,31,22,1.28,0,48,0,22797,-118.534939,34.212523,la,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,53056,25,25,2.09,0,53,0,22798,-118.529513,34.21259,la,0,0,1,0,1,5,4,0,0,5,0,0,1,0,1,3,3,1,0,2,0,0,0,0,0,0,1,2,4,6,7,9,9,9,9,9,8,7,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,42045,25,25,1.98,0,54,0,22799,-118.524087,34.212658,la,0,0,0,0,2,2,3,0,1,8,0,0,0,0,1,2,2,4,0,1.5,0,0,0,0,0,0,0,1,4,9,11,12,12,12,12,12,12,10,9,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,58782,26,17,2,0,37,0,22800,-118.518661,34.212725,la,0,0,2,0,1,1,0,0,1,5,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,58782,25,31,1.72,0,44,0,22801,-118.513235,34.212791,la,0,0,2,0,2,1,2,0,2,15,0,0,0,0,0,1,4,2,0,0,4,4,4,4,4,4,4,4,7,13,14,14,14,13,13,14,14,11,9,7,7,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,65662,28,11,1.12,0,44,0,22802,-118.507809,34.212858,la,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,19028,42,50,1.23,0,65,0,22803,-118.502383,34.212924,la,0,0,0,0,0,0,1,0,0,28,0,1,2,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,7,10,14,14,14,14,14,14,14,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,35385,46,32,1.34,0,78,0,22804,-118.496957,34.212991,la,0,0,0,0,1,2,1,0,1,21,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,2,4,8,10,10,10,10,10,10,10,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,35385,49,7,0.96,0,42,0,22805,-118.491531,34.213056,la,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,35385,66,23,1,0,71,0,22806,-118.486105,34.213122,la,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,3,2,1,0,0,2,2,2,2,2,2,3,5,8,8,8,8,8,8,8,7,6,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,39722,73,157,1.19,0,76,0,22807,-118.480679,34.213187,la,0,1,0,0,1,6,5,0,2,95,0,0,0,0,0,12,35,0,0,2,2,2,2,2,2,3,5,14,36,47,51,51,52,52,52,49,43,18,8,5,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,46250,63,22,1.06,0,58,0,22808,-118.475253,34.213253,la,0,0,0,0,0,0,2,0,0,15,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,46250,60,175,1.34,0,64,0,22809,-118.469827,34.213317,la,0,0,2,0,0,5,31,1,1,39,0,0,0,0,0,6,89,1,0,0,5,5,5,5,5,5,6,7,32,51,56,58,58,58,58,58,57,34,18,13,9,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,38048,56,110,1.39,0,73,0,22810,-118.464401,34.213382,la,2,1,0,2,0,3,5,0,2,60,0,0,0,0,0,11,24,0,0,2,3,3,3,3,3,3,4,8,19,30,32,32,32,33,33,34,31,17,13,11,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,44783,61,55,1.32,0,68,0,22811,-118.458975,34.213447,la,0,0,0,0,0,5,1,0,0,30,0,0,4,0,0,4,11,0,0,0,1,1,1,1,1,1,1,5,10,14,14,15,15,15,15,15,12,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,44783,83,107,1.47,0,72,0,22812,-118.453548,34.213511,la,0,1,1,0,1,5,0,0,2,43,0,0,1,0,0,12,38,3,0,2,1,1,1,1,1,2,4,10,28,36,39,40,40,40,40,40,31,23,18,10,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,81875,69,9,0.68,0,71,0,22813,-118.448122,34.213575,la,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,81875,42,3,1.1,0,60,0,22814,-118.442696,34.213638,la,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
