population,income,averlight,places,b_diversity,dev_intensity,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,insta_like,insta_cnt,insta_advertising,insta_animal,insta_car,insta_entertainment,insta_food,insta_nature,insta_people,insta_sports
161,96250,37,21,2.11,46,18196,-121.649207,37.11631,sanjose,2,0,0,0,1,2,3,0,1,6,0,2,1,0,1,0,2,0,1.5,0,0,0,0,1,2,3,3,5,8,12,14,14,14,13,14,14,12,9,6,4,3,1,1,16,2,0,0,2,0,2,2,1,2,3,0,2,0,0,0,0,4,0,0,0,0,0,0,3,599,23,8,0,0,1,1,0,2,1
172,117847,47,66,1.96,68,18197,-121.643581,37.116246,sanjose,1,0,0,2,12,3,4,0,5,21,0,0,0,0,2,6,10,0,1.78,1,1,1,1,1,2,2,6,19,32,39,40,39,39,39,39,35,23,20,14,9,5,2,1,41,2,1,0,3,2,1,3,2,0,3,3,2,0,0,1,1,4,2,0,0,0,0,0,0,1932,30,4,1,1,0,3,1,4,3
118,65313,34,19,1.66,59,18198,-121.637954,37.116181,sanjose,0,0,0,1,1,1,2,1,0,9,0,0,0,0,0,3,1,0,2.0,1,1,1,1,1,1,2,5,7,8,10,10,10,10,10,10,8,5,5,4,3,2,1,1,10,0,0,1,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,417,9,0,2,0,0,4,0,0,0
111,65313,19,2,0.0,17,18199,-121.632328,37.116116,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,65313,8,1,0.0,17,18200,-121.626701,37.116051,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,94083,3,1,0.0,11,18201,-121.621075,37.115986,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,117700,2,1,0.0,12,18202,-121.615448,37.11592,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,117700,3,1,0.0,10,18203,-121.609822,37.115854,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,117700,3,2,0.69,16,18204,-121.604196,37.115788,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,117700,2,2,0.69,17,18205,-121.598569,37.115722,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,102115,0,2,0.0,5,18314,-121.699769,37.121382,sanjose,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0,0,0,0,0,1,0,0
372,99397,5,3,1.1,26,18320,-121.666008,37.121007,sanjose,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,80734,11,3,0.0,31,18321,-121.660381,37.120943,sanjose,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,96250,23,7,1.28,25,18322,-121.654754,37.12088,sanjose,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,96250,39,61,1.81,56,18323,-121.649127,37.120816,sanjose,4,0,0,0,9,1,9,1,6,22,0,0,0,0,0,1,8,0,1.5,1,1,1,1,1,1,1,2,10,24,27,28,28,28,26,25,24,13,8,4,4,3,2,2,30,3,0,1,1,0,0,2,0,0,0,0,3,0,4,2,1,4,1,0,0,0,0,0,1,833,23,5,0,0,0,1,0,12,0
163,65313,43,60,1.23,56,18324,-121.6435,37.120751,sanjose,0,0,0,0,2,2,5,0,0,36,0,0,0,0,0,4,11,0,0.0,1,1,1,1,1,1,1,2,10,14,14,14,14,14,14,14,11,1,1,1,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,65313,33,35,1.08,50,18325,-121.637873,37.120687,sanjose,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,2,12,0,2.0,0,0,0,0,0,0,0,3,9,13,16,16,16,16,16,14,13,6,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,65313,24,11,0.3,18,18326,-121.632247,37.120622,sanjose,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,94083,2,1,0.0,15,18329,-121.615366,37.120426,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,94083,4,1,0.0,8,18330,-121.60974,37.12036,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,94083,4,3,0.64,21,18331,-121.604113,37.120294,sanjose,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,167697,0,1,0.0,5,18340,-121.553474,37.119687,sanjose,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,1,3,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,747,19,0,6,2,1,0,6,1,0
1,0,2,5,1.33,8,18400,-121.94731,37.128346,sanjose,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,1,0,0,0,1,0,0,0,0
76,102115,1,1,0.0,7,18445,-121.694065,37.125826,sanjose,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,96927,1,3,0.64,5,18446,-121.688438,37.125764,sanjose,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,99397,9,18,1.4,50,18450,-121.665929,37.125513,sanjose,0,0,2,0,3,0,0,0,0,8,1,0,0,0,0,0,4,0,0.0,0,0,0,0,0,0,0,0,2,3,4,4,4,5,5,5,5,2,2,2,2,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,0,0,2,0
825,50682,21,10,1.05,28,18451,-121.660301,37.125449,sanjose,0,0,0,0,0,0,4,0,0,4,0,0,2,0,0,0,0,0,0.0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,123,3,0,0,1,0,0,0,0,0
1027,80734,35,12,1.63,51,18452,-121.654674,37.125386,sanjose,0,0,0,0,0,4,1,0,0,3,0,0,0,0,1,2,1,0,1.2,0,0,0,0,0,0,0,2,3,5,7,8,7,7,7,7,7,5,4,4,4,1,0,0,8,0,0,0,0,0,0,3,0,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,442,11,5,0,0,0,4,0,0,0
573,44781,40,19,1.31,68,18453,-121.649047,37.125322,sanjose,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,3,5,0,0.0,1,1,1,1,1,1,1,1,3,4,4,5,5,5,5,5,4,1,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,1,0,0,0
481,44781,35,11,0.86,50,18454,-121.64342,37.125257,sanjose,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,0,0.0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,44781,31,13,1.52,43,18455,-121.637793,37.125193,sanjose,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,1,4,0,0.0,0,0,0,0,0,0,0,1,3,5,5,5,5,6,6,6,5,5,2,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,65313,26,6,1.56,31,18456,-121.632166,37.125128,sanjose,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0.0,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0
127,94083,12,3,1.1,26,18457,-121.626539,37.125063,sanjose,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,3,1,0,0,1,2,1,2,0,2,0,3,2,1,1,1,1,0,0,0,0,0,0,0,1591,21,2,0,5,1,0,1,3,1
127,94083,3,3,0.64,13,18458,-121.620911,37.124998,sanjose,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,94083,2,2,0.69,14,18459,-121.615284,37.124932,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,94083,3,2,0.69,33,18460,-121.609657,37.124866,sanjose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,167697,2,1,0.0,12,18462,-121.598403,37.124733,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,167697,1,1,0.0,12,18463,-121.592776,37.124667,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,99397,5,3,0.64,14,18581,-121.671477,37.130082,sanjose,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,47788,12,29,1.41,47,18582,-121.66585,37.130019,sanjose,0,0,5,0,0,0,10,0,0,10,0,0,2,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,3,5,5,5,6,6,6,5,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,1,0
633,50682,29,41,2.01,44,18583,-121.660222,37.129955,sanjose,3,0,1,0,3,6,1,0,6,14,0,1,0,0,1,3,2,0,1.4,3,3,3,3,3,3,3,4,10,21,23,25,25,25,25,24,23,14,14,10,9,5,4,3,25,3,1,1,0,1,0,1,0,1,2,2,0,0,1,2,1,4,0,0,0,0,0,0,0,1074,20,2,1,0,0,5,0,3,0
605,50682,41,99,1.79,52,18584,-121.654594,37.129891,sanjose,2,0,0,0,9,8,0,0,14,41,0,0,1,0,10,6,8,0,2.0,0,0,0,0,0,0,0,1,9,24,33,45,46,46,44,46,43,28,20,14,11,4,1,0,53,10,2,3,0,2,3,12,7,3,8,4,9,2,4,7,8,7,0,0,0,0,0,4,1,3536,96,10,1,4,16,25,2,22,1
534,107466,34,8,1.32,55,18585,-121.648967,37.129827,sanjose,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,204,4,0,1,0,1,1,0,0,0
520,44781,32,36,1.45,60,18586,-121.643339,37.129763,sanjose,0,0,2,0,0,3,2,0,1,11,0,0,0,0,0,1,16,0,0.0,0,0,0,0,0,0,2,4,14,21,23,23,23,23,23,23,22,9,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,44781,39,35,1.61,47,18587,-121.637712,37.129699,sanjose,1,0,0,0,5,3,1,0,0,15,0,0,0,0,0,4,6,0,1.38,2,2,2,2,2,3,7,8,17,22,23,24,24,24,24,24,23,16,15,12,11,7,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,94083,31,7,0.96,32,18588,-121.632085,37.129634,sanjose,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0.0,2,2,2,2,2,2,2,3,4,4,5,5,5,5,5,5,5,5,4,3,2,2,2,2,5,1,0,1,0,0,2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,351,11,0,0,1,0,0,1,0,6
127,94083,12,3,1.1,10,18589,-121.626457,37.129569,sanjose,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0
127,94083,2,2,0.0,14,18591,-121.615202,37.129438,sanjose,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,1,0,0,0,0,0,0
8,167697,2,1,0.0,8,18594,-121.59832,37.129239,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0
72,102115,2,2,0.69,22,18714,-121.682654,37.134713,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,99397,6,3,0.64,7,18716,-121.671398,37.134588,sanjose,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,47788,13,35,1.59,49,18717,-121.66577,37.134525,sanjose,0,0,1,0,2,1,14,0,2,11,0,0,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,6,11,14,14,14,14,14,14,14,9,4,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,48125,29,33,2.09,54,18718,-121.660143,37.134461,sanjose,0,0,1,0,4,2,3,0,7,8,0,0,3,0,2,1,2,0,2.0,2,2,2,2,2,3,3,3,6,14,16,18,17,17,16,16,15,10,7,5,4,3,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,1,0,0,0
454,107466,37,68,1.75,66,18719,-121.654515,37.134397,sanjose,1,0,0,0,7,2,4,0,9,29,0,1,0,0,0,7,8,0,2.5,0,0,0,0,0,0,0,2,8,14,15,18,18,18,16,16,15,7,4,3,1,1,0,0,18,4,5,1,0,3,4,1,4,2,2,0,1,1,5,3,3,2,0,1,1,0,0,0,0,2050,43,4,1,2,3,15,1,2,0
513,107466,29,10,1.36,48,18720,-121.648887,37.134333,sanjose,0,0,0,0,0,0,2,0,1,5,0,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,107466,28,19,1.85,35,18721,-121.643259,37.134269,sanjose,1,0,0,0,1,3,5,0,1,5,0,0,0,0,0,1,2,0,2.0,0,0,0,0,1,1,1,3,7,11,12,12,12,12,12,12,12,9,9,6,6,2,0,0,12,0,0,0,0,0,1,0,0,0,1,3,1,0,0,1,0,3,0,0,0,0,0,1,0,276,11,2,1,1,0,4,0,0,0
418,107466,37,13,1.82,42,18722,-121.637631,37.134204,sanjose,2,0,0,0,2,2,1,0,0,1,0,0,0,0,0,1,4,0,1.75,1,1,1,1,1,1,2,3,3,6,7,7,7,7,7,7,7,7,6,6,6,2,1,1,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,62,6,0,0,3,1,1,0,1,0
137,94083,32,44,2.04,35,18723,-121.632003,37.13414,sanjose,1,0,0,0,4,9,3,0,2,12,0,0,5,0,3,1,4,0,1.0,2,2,2,2,2,2,4,7,8,11,13,18,17,16,14,14,14,11,10,8,7,4,3,2,20,2,1,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,528,9,3,0,0,0,3,1,1,0
127,94083,12,2,0.69,31,18724,-121.626376,37.134074,sanjose,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,94083,4,4,0.56,11,18725,-121.620748,37.134009,sanjose,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,82,3,0,2,0,0,0,0,0,1
129,94083,3,2,0.69,14,18726,-121.61512,37.133944,sanjose,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,102115,3,1,0.0,30,18852,-121.676948,37.139157,sanjose,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,99397,7,28,1.32,45,18853,-121.67132,37.139094,sanjose,0,0,1,0,1,0,13,0,0,10,0,0,1,0,0,0,1,1,0.0,1,1,1,1,1,1,1,2,3,5,5,5,5,5,5,5,5,3,3,2,2,2,2,2,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,0,0,1,0,0,0
797,48125,15,9,1.46,38,18854,-121.665691,37.13903,sanjose,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,3,0.0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,3,2,0,0,0,0,0,0,4,0,0,0,0,0,1,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,57,10,9,0,0,0,0,0,1,0
431,92763,26,35,1.37,44,18855,-121.660063,37.138967,sanjose,0,0,3,0,3,0,2,0,2,21,0,0,0,0,0,1,3,0,0.0,2,2,2,2,2,2,2,3,8,13,13,13,13,13,12,12,11,4,3,3,2,2,2,2,14,0,1,0,0,1,0,1,0,1,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,232,13,4,0,0,3,0,0,2,0
131,92763,25,10,0.94,50,18856,-121.654435,37.138903,sanjose,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,1,0
355,107466,17,7,1.08,52,18857,-121.648807,37.138839,sanjose,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,107466,16,5,0.95,48,18858,-121.643179,37.138775,sanjose,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0.0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,97321,24,2,0.0,28,18859,-121.63755,37.13871,sanjose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0,0,0,0,0,0,0,0
181,97321,23,4,0.56,35,18860,-121.631922,37.138645,sanjose,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0
